0.850237 1 0.0 35 1
0.106401 1 0.0 36 1
0.143642 1 0.0 36 1
0.275695 1 0.0 36 1
0.644847 1 0.0 36 1
0.759533 1 0.0 36 1
0.966166 1 0.0 36 1
0.976150 1 0.0 36 1
0.075390 1 0.0 37 1
0.991597 1 0.0 37 1
0.439177 1 0.0 38 1
0.524741 1 0.0 38 1
0.583661 1 0.0 38 1
0.673158 1 0.0 38 1
0.795276 1 0.0 38 1
0.803198 1 0.0 38 1
0.837965 1 0.0 38 1
0.900924 1 0.0 38 1
0.994105 1 0.0 38 1
0.004899 1 0.0 39 1
0.089603 1 0.0 39 1
0.297582 1 0.0 39 1
0.522354 1 0.0 39 1
0.597188 1 0.0 39 1
0.795951 1 0.0 39 1
0.831811 1 0.0 39 1
0.902321 1 0.0 39 1
0.025117 1 0.0 40 1
0.040546 1 0.0 40 1
0.075297 1 0.0 40 1
0.851029 1 0.0 40 1
0.984897 1 0.0 40 1
0.859543 1 0.0 41 1
0.910462 1 0.0 41 1
0.266554 1 0.0 42 1
0.409477 1 0.0 42 1
0.423284 1 0.0 42 1
0.538341 1 0.0 42 1
0.600366 1 0.0 42 1
0.623607 1 0.0 42 1
0.638495 1 0.0 42 1
0.690030 1 0.0 42 1
0.042918 1 0.0 43 1
0.373067 1 0.0 43 1
0.527087 1 0.0 43 1
0.533555 1 0.0 43 1
0.639253 1 0.0 43 1
0.647323 1 0.0 43 1
0.747748 1 0.0 43 1
0.771570 1 0.0 43 1
0.793024 1 0.0 43 1
0.868840 1 0.0 43 1
0.041709 1 0.0 44 1
0.135115 1 0.0 44 1
0.160889 1 0.0 44 1
0.743853 1 0.0 44 1
0.147472 1 0.0 45 1
0.272955 1 0.0 45 1
0.386162 1 0.0 45 1
0.479146 1 0.0 45 1
0.670752 1 0.0 45 1
0.755529 1 0.0 45 1
0.794317 1 0.0 45 1
0.407021 1 0.0 46 1
0.477610 1 0.0 46 1
0.479198 1 0.0 46 1
0.640987 1 0.0 46 1
0.708982 1 0.0 46 1
0.805888 1 0.0 48 1
0.126891 1 0.0 49 1
0.854182 1 0.0 49 1
0.028668 1 0.0 50 1
0.184928 1 0.0 50 1
0.442399 1 0.0 50 1
0.542400 1 0.0 50 1
0.621677 1 0.0 50 1
0.106476 1 0.0 51 1
0.177482 1 0.0 51 1
0.439455 1 0.0 51 1
0.481585 1 0.0 51 1
0.793583 1 0.0 51 1
0.842433 1 0.0 51 1
0.860337 1 0.0 51 1
0.237474 1 0.0 52 1
0.553596 1 0.0 52 1
0.084459 1 0.0 53 1
0.194349 1 0.0 53 1
0.363699 1 0.0 53 1
0.406725 1 0.0 53 1
0.407171 1 0.0 53 1
0.906588 1 0.0 53 1
0.034887 1 0.0 54 1
0.065954 1 0.0 54 1
0.084297 1 0.0 54 1
0.150461 1 0.0 54 1
0.171697 1 0.0 54 1
0.264455 1 0.0 54 1
0.419666 1 0.0 54 1
0.629230 1 0.0 54 1
0.784509 1 0.0 54 1
0.905587 1 0.0 54 1
0.158572 1 0.0 55 1
0.497677 1 0.0 55 1
0.577383 1 0.0 55 1
0.947504 1 0.0 55 1
0.275639 1 0.0 56 1
0.334465 1 0.0 56 1
0.376770 1 0.0 56 1
0.414442 1 0.0 56 1
0.627684 1 0.0 56 1
0.681627 1 0.0 56 1
0.856394 1 0.0 56 1
0.015102 1 0.0 57 1
0.136357 1 0.0 57 1
0.220955 1 0.0 57 1
0.565052 1 0.0 57 1
0.605670 1 0.0 57 1
0.870349 1 0.0 57 1
0.232101 1 0.0 58 1
0.419054 1 0.0 58 1
0.696793 1 0.0 58 1
0.768189 1 0.0 58 1
0.903257 1 0.0 58 1
0.316950 1 0.0 59 1
0.561413 1 0.0 59 1
0.621974 1 0.0 59 1
0.661175 1 0.0 59 1
0.670167 1 0.0 59 1
0.114675 1 0.0 60 1
0.224219 1 0.0 60 1
0.522446 1 0.0 60 1
0.616906 1 0.0 60 1
0.276698 1 0.0 61 1
0.284012 1 0.0 61 1
0.342560 1 0.0 61 1
0.380995 1 0.0 61 1
0.462627 1 0.0 61 1
0.551575 1 0.0 61 1
0.733154 1 0.0 61 1
0.754151 1 0.0 61 1
0.300350 1 0.0 62 1
0.761079 1 0.0 62 1
0.807429 1 0.0 62 1
0.080484 1 0.0 63 1
0.315188 1 0.0 63 1
0.353864 1 0.0 63 1
0.389640 1 0.0 63 1
0.471082 1 0.0 63 1
0.649914 1 0.0 63 1
0.750984 1 0.0 63 1
0.849146 1 0.0 63 1
0.015043 1 0.0 64 1
0.727072 1 0.0 64 1
0.832973 1 0.0 64 1
0.970137 1 0.0 64 1
0.973568 1 0.0 64 1
0.417619 1 0.0 65 1
0.586245 1 0.0 65 1
0.038673 1 0.0 66 1
0.105914 1 0.0 66 1
0.167916 1 0.0 66 1
0.569835 1 0.0 67 1
0.990904 1 0.0 67 1
0.029623 1 0.0 68 1
0.187756 1 0.0 68 1
0.347171 1 0.0 68 1
0.433306 1 0.0 68 1
0.503258 1 0.0 68 1
0.507656 1 0.0 68 1
0.107505 1 0.0 69 1
0.470531 1 0.0 69 1
0.713536 1 0.0 69 1
0.825173 1 0.0 69 1
0.070054 1 0.0 70 1
0.110246 1 0.0 70 1
0.323466 1 0.0 70 1
0.382687 1 0.0 70 1
0.598518 1 0.0 70 1
0.912312 1 0.0 70 1
0.272870 1 0.0 71 1
0.285166 1 0.0 71 1
0.679403 1 0.0 71 1
0.736243 1 0.0 71 1
0.783875 1 0.0 71 1
0.945796 1 0.0 71 1
0.968431 1 0.0 72 1
0.264049 1 0.0 73 1
0.574162 1 0.0 73 1
0.853635 1 0.0 73 1
0.055702 1 0.0 74 1
0.396535 1 0.0 74 1
0.803093 1 0.0 74 1
0.939824 1 0.0 74 1
0.090775 1 0.0 75 1
0.403449 1 0.0 75 1
0.670361 1 0.0 75 1
0.901680 1 0.0 75 1
0.910784 1 0.0 75 1
0.984216 1 0.0 76 1
0.261154 1 0.0 77 1
0.346823 1 0.0 77 1
0.546802 1 0.0 77 1
0.618522 1 0.0 77 1
0.762668 1 0.0 77 1
0.916424 1 0.0 77 1
0.242233 1 0.0 78 1
0.280114 1 0.0 78 1
0.531917 1 0.0 78 1
0.534099 1 0.0 78 1
0.658252 1 0.0 78 1
0.842401 1 0.0 78 1
0.156227 1 0.0 79 1
0.275696 1 0.0 79 1
0.235808 1 0.0 80 1
0.373426 1 0.0 80 1
0.395940 1 0.0 80 1
0.756831 1 0.0 80 1
0.765067 1 0.0 80 1
0.080965 1 0.0 81 1
0.153962 1 0.0 81 1
0.336335 1 0.0 81 1
0.603950 1 0.0 81 1
0.637285 1 0.0 81 1
0.671973 1 0.0 81 1
0.730663 1 0.0 81 1
0.771562 1 0.0 81 1
0.308703 1 0.0 82 1
0.473297 1 0.0 82 1
0.604635 1 0.0 82 1
0.613746 1 0.0 82 1
0.772382 1 0.0 82 1
0.554040 1 0.0 83 1
0.700393 1 0.0 83 1
0.963044 1 0.0 83 1
0.966290 1 0.0 83 1
0.067111 1 0.0 84 1
0.200635 1 0.0 84 1
0.223058 1 0.0 84 1
0.565803 1 0.0 84 1
0.676734 1 0.0 84 1
0.816955 1 0.0 84 1
0.111964 1 0.0 85 1
0.366187 1 0.0 85 1
0.457537 1 0.0 85 1
0.508039 1 0.0 85 1
0.889534 1 0.0 85 1
0.018115 1 0.0 86 1
0.173568 1 0.0 86 1
0.290389 1 0.0 86 1
0.604488 1 0.0 86 1
0.774640 1 0.0 86 1
0.872606 1 0.0 86 1
0.207553 1 0.0 87 1
0.314215 1 0.0 87 1
0.322521 1 0.0 87 1
0.334793 1 0.0 87 1
0.347865 1 0.0 87 1
0.357780 1 0.0 87 1
0.491320 1 0.0 87 1
0.587325 1 0.0 87 1
0.660974 1 0.0 87 1
0.261576 1 0.0 88 1
0.376024 1 0.0 88 1
0.492503 1 0.0 88 1
0.726213 1 0.0 88 1
0.737312 1 0.0 88 1
0.859025 1 0.0 88 1
0.588626 1 0.0 89 1
0.611025 1 0.0 89 1
0.802368 1 0.0 89 1
0.254317 1 0.0 90 1
0.409684 1 0.0 90 1
0.933957 1 0.0 90 1
0.270849 1 0.0 91 1
0.717977 1 0.0 91 1
0.033628 1 0.0 92 1
0.065751 1 0.0 92 1
0.543323 1 0.0 92 1
0.944802 1 0.0 92 1
0.643652 1 0.0 93 1
0.746251 1 0.0 93 1
0.220218 1 0.0 94 1
0.943796 1 0.0 94 1
0.014039 1 0.0 95 1
0.034089 1 0.0 95 1
0.098815 1 0.0 95 1
0.327320 1 0.0 95 1
0.535921 1 0.0 95 1
0.617898 1 0.0 95 1
0.670178 1 0.0 95 1
0.104371 1 0.0 96 1
0.430750 1 0.0 96 1
0.457293 1 0.0 96 1
0.315692 1 0.0 97 1
0.589556 1 0.0 97 1
0.773405 1 0.0 97 1
0.032246 1 0.0 98 1
0.243144 1 0.0 98 1
0.363600 1 0.0 98 1
0.405345 1 0.0 98 1
0.683212 1 0.0 98 1
0.741580 1 0.0 98 1
0.937195 1 0.0 98 1
0.305545 1 0.0 99 1
0.408916 1 0.0 99 1
0.596986 1 0.0 99 1
0.599870 1 0.0 99 1
0.633265 1 0.0 99 1
0.679409 1 0.0 99 1
0.899074 1 0.0 99 1
0.033446 1 0.0 100 1
0.107990 1 0.0 100 1
0.111085 1 0.0 100 1
0.506502 1 0.0 100 1
0.580859 1 0.0 100 1
0.692805 1 0.0 100 1
0.785562 1 0.0 100 1
0.888666 1 0.0 100 1
0.039080 1 0.0 101 1
0.217020 1 0.0 101 1
0.308097 1 0.0 101 1
0.395148 1 0.0 101 1
0.583953 1 0.0 101 1
0.704934 1 0.0 101 1
0.759146 1 0.0 101 1
0.846787 1 0.0 101 1
0.313180 1 0.0 102 1
0.321058 1 0.0 102 1
0.365009 1 0.0 103 1
0.503287 1 0.0 103 1
0.561246 1 0.0 103 1
0.116581 1 0.0 104 1
0.134504 1 0.0 104 1
0.211322 1 0.0 104 1
0.325640 1 0.0 104 1
0.630100 1 0.0 104 1
0.726854 1 0.0 104 1
0.999450 1 0.0 104 1
0.115783 1 0.0 105 1
0.763615 1 0.0 105 1
0.131939 1 0.0 106 1
0.160720 1 0.0 106 1
0.162997 1 0.0 106 1
0.423064 1 0.0 106 1
0.041460 1 0.0 107 1
0.070992 1 0.0 107 1
0.174777 1 0.0 107 1
0.312926 1 0.0 107 1
0.508898 1 0.0 107 1
0.620935 1 0.0 107 1
0.736060 1 0.0 107 1
0.955085 1 0.0 107 1
0.066495 1 0.0 108 1
0.401461 1 0.0 108 1
0.415836 1 0.0 108 1
0.451043 1 0.0 108 1
0.492499 1 0.0 108 1
0.527383 1 0.0 108 1
0.628883 1 0.0 108 1
0.023721 1 0.0 109 1
0.159522 1 0.0 109 1
0.669307 1 0.0 109 1
0.693526 1 0.0 109 1
0.826433 1 0.0 109 1
0.879141 1 0.0 109 1
0.232766 1 0.0 110 1
0.409011 1 0.0 110 1
0.819142 1 0.0 110 1
0.857296 1 0.0 110 1
0.988821 1 0.0 110 1
0.047943 1 0.0 111 1
0.267177 1 0.0 111 1
0.723595 1 0.0 111 1
0.835043 1 0.0 111 1
0.152894 1 0.0 112 1
0.192160 1 0.0 112 1
0.211663 1 0.0 112 1
0.339594 1 0.0 112 1
0.483432 1 0.0 112 1
0.932588 1 0.0 112 1
0.344352 1 0.0 113 1
0.689996 1 0.0 113 1
0.599675 1 0.0 114 1
0.661259 1 0.0 114 1
0.687935 1 0.0 114 1
0.717246 1 0.0 114 1
0.897824 1 0.0 114 1
0.922918 1 0.0 114 1
0.956384 1 0.0 114 1
0.032002 1 0.0 115 1
0.064315 1 0.0 115 1
0.131685 1 0.0 115 1
0.230987 1 0.0 115 1
0.410706 1 0.0 115 1
0.440706 1 0.0 115 1
0.489154 1 0.0 115 1
0.638026 1 0.0 115 1
0.850787 1 0.0 115 1
0.302313 1 0.0 116 1
0.841923 1 0.0 116 1
0.864525 1 0.0 116 1
0.932957 1 0.0 116 1
0.608189 1 0.0 117 1
0.686406 1 0.0 117 1
0.339330 1 0.0 118 1
0.671452 1 0.0 118 1
0.747371 1 0.0 118 1
0.150857 1 0.0 119 1
0.174425 1 0.0 119 1
0.328796 1 0.0 119 1
0.555251 1 0.0 119 1
0.600992 1 0.0 119 1
0.303750 1 0.0 120 1
0.369794 1 0.0 120 1
0.392481 1 0.0 120 1
0.614304 1 0.0 120 1
0.755371 1 0.0 120 1
0.779931 1 0.0 120 1
0.839305 1 0.0 120 1
0.980224 1 0.0 120 1
0.003055 1 0.0 121 1
0.042302 1 0.0 121 1
0.399740 1 0.0 121 1
0.490439 1 0.0 121 1
0.514201 1 0.0 122 1
0.811698 1 0.0 122 1
0.038682 1 0.0 123 1
0.059295 1 0.0 123 1
0.137456 1 0.0 123 1
0.157094 1 0.0 123 1
0.235028 1 0.0 123 1
0.417033 1 0.0 123 1
0.428252 1 0.0 123 1
0.955848 1 0.0 123 1
0.969315 1 0.0 123 1
0.215041 1 0.0 125 1
0.216240 1 0.0 125 1
0.734958 1 0.0 125 1
0.853101 1 0.0 125 1
0.106721 1 0.0 126 1
0.112606 1 0.0 126 1
0.428362 1 0.0 126 1
0.936907 1 0.0 126 1
0.218585 1 0.0 127 1
0.253897 1 0.0 127 1
0.570937 1 0.0 127 1
0.599505 1 0.0 127 1
0.734445 1 0.0 127 1
0.833644 1 0.0 127 1
0.478109 1 0.0 128 1
0.612593 1 0.0 128 1
0.724209 1 0.0 128 1
0.329231 1 0.0 129 1
0.482048 1 0.0 129 1
0.515257 1 0.0 129 1
0.734801 1 0.0 129 1
0.749976 1 0.0 129 1
0.753405 1 0.0 129 1
0.765690 1 0.0 129 1
0.769905 1 0.0 129 1
0.928464 1 0.0 129 1
0.227685 1 0.0 130 1
0.272844 1 0.0 130 1
0.823574 1 0.0 130 1
0.901575 1 0.0 130 1
0.121545 1 0.0 131 1
0.226889 1 0.0 131 1
0.295896 1 0.0 131 1
0.524971 1 0.0 131 1
0.623658 1 0.0 131 1
0.807524 1 0.0 131 1
0.872119 1 0.0 131 1
0.045884 1 0.0 132 1
0.807057 1 0.0 132 1
0.928509 1 0.0 132 1
0.153990 1 0.0 133 1
0.592898 1 0.0 133 1
0.731633 1 0.0 133 1
0.427365 1 0.0 134 1
0.734979 1 0.0 134 1
0.896925 1 0.0 134 1
0.900854 1 0.0 134 1
0.029158 1 0.0 135 1
0.067116 1 0.0 135 1
0.108066 1 0.0 135 1
0.190949 1 0.0 135 1
0.727058 1 0.0 135 1
0.807554 1 0.0 135 1
0.010833 1 0.0 136 1
0.021821 1 0.0 136 1
0.269467 1 0.0 136 1
0.475120 1 0.0 136 1
0.555306 1 0.0 136 1
0.035396 1 0.0 137 1
0.060280 1 0.0 137 1
0.135934 1 0.0 137 1
0.186217 1 0.0 137 1
0.257860 1 0.0 137 1
0.396353 1 0.0 137 1
0.759170 1 0.0 137 1
0.786531 1 0.0 137 1
0.017765 1 0.0 138 1
0.159880 1 0.0 138 1
0.630844 1 0.0 138 1
0.867774 1 0.0 138 1
0.101843 1 0.0 139 1
0.154017 1 0.0 139 1
0.249058 1 0.0 139 1
0.625735 1 0.0 139 1
0.635251 1 0.0 139 1
0.704441 1 0.0 139 1
0.814099 1 0.0 139 1
0.860197 1 0.0 139 1
0.275989 1 0.0 140 1
0.345305 1 0.0 140 1
0.608952 1 0.0 140 1
0.200536 1 0.0 141 1
0.416387 1 0.0 141 1
0.000962 1 0.0 142 1
0.049806 1 0.0 142 1
0.469914 1 0.0 142 1
0.625150 1 0.0 142 1
0.674501 1 0.0 142 1
0.794610 1 0.0 142 1
0.814125 1 0.0 142 1
0.814802 1 0.0 142 1
0.850441 1 0.0 142 1
0.301414 1 0.0 143 1
0.305972 1 0.0 143 1
0.306262 1 0.0 143 1
0.357212 1 0.0 143 1
0.445645 1 0.0 143 1
0.562058 1 0.0 143 1
0.572787 1 0.0 143 1
0.729852 1 0.0 143 1
0.868853 1 0.0 143 1
0.902958 1 0.0 143 1
0.168761 1 0.0 144 1
0.171983 1 0.0 144 1
0.577388 1 0.0 144 1
0.802950 1 0.0 144 1
0.953278 1 0.0 144 1
0.996122 1 0.0 144 1
0.149495 1 0.0 145 1
0.184406 1 0.0 145 1
0.294656 1 0.0 145 1
0.319111 1 0.0 145 1
0.425316 1 0.0 145 1
0.821565 1 0.0 145 1
0.036621 1 0.0 146 1
0.132847 1 0.0 146 1
0.353666 1 0.0 146 1
0.364567 1 0.0 146 1
0.367526 1 0.0 146 1
0.382828 1 0.0 146 1
0.520725 1 0.0 146 1
0.556040 1 0.0 146 1
0.565731 1 0.0 146 1
0.576223 1 0.0 146 1
0.789122 1 0.0 146 1
0.031199 1 0.0 147 1
0.116059 1 0.0 147 1
0.201350 1 0.0 147 1
0.683543 1 0.0 147 1
0.787629 1 0.0 147 1
0.806385 1 0.0 147 1
0.857500 1 0.0 147 1
0.257504 1 0.0 148 1
0.270622 1 0.0 148 1
0.280593 1 0.0 148 1
0.730664 1 0.0 148 1
0.980206 1 0.0 148 1
0.072663 1 0.0 149 1
0.387733 1 0.0 149 1
0.409282 1 0.0 149 1
0.702057 1 0.0 149 1
0.740170 1 0.0 149 1
0.805810 1 0.0 149 1
0.859275 1 0.0 149 1
0.070487 1 0.0 150 1
0.332519 1 0.0 150 1
0.668345 1 0.0 150 1
0.831743 1 0.0 150 1
0.544711 1 0.0 151 1
0.558724 1 0.0 151 1
0.057018 1 0.0 152 1
0.291458 1 0.0 152 1
0.504353 1 0.0 152 1
0.752636 1 0.0 152 1
0.928348 1 0.0 152 1
0.983300 1 0.0 152 1
0.130192 1 0.0 153 1
0.192356 1 0.0 153 1
0.621930 1 0.0 153 1
0.878030 1 0.0 153 1
0.914877 1 0.0 153 1
0.007338 1 0.0 154 1
0.200384 1 0.0 154 1
0.710375 1 0.0 154 1
0.880650 1 0.0 154 1
0.053496 1 0.0 155 1
0.352543 1 0.0 155 1
0.476295 1 0.0 155 1
0.497739 1 0.0 155 1
0.687046 1 0.0 155 1
0.768753 1 0.0 155 1
0.828889 1 0.0 155 1
0.065764 1 0.0 156 1
0.311937 1 0.0 156 1
0.398164 1 0.0 156 1
0.418504 1 0.0 156 1
0.470535 1 0.0 156 1
0.559469 1 0.0 156 1
0.611078 1 0.0 156 1
0.613364 1 0.0 156 1
0.723704 1 0.0 156 1
0.003025 1 0.0 158 1
0.181928 1 0.0 158 1
0.258382 1 0.0 158 1
0.561021 1 0.0 158 1
0.719291 1 0.0 158 1
0.119056 1 0.0 159 1
0.840553 1 0.0 159 1
0.019240 1 0.0 160 1
0.374473 1 0.0 160 1
0.419147 1 0.0 160 1
0.463791 1 0.0 160 1
0.509945 1 0.0 160 1
0.533791 1 0.0 160 1
0.540200 1 0.0 160 1
0.825425 1 0.0 160 1
0.876190 1 0.0 160 1
0.889553 1 0.0 160 1
0.924724 1 0.0 160 1
0.940284 1 0.0 160 1
0.088794 1 0.0 161 1
0.642456 1 0.0 161 1
0.751510 1 0.0 161 1
0.763706 1 0.0 161 1
0.970931 1 0.0 161 1
0.204903 1 0.0 162 1
0.309063 1 0.0 162 1
0.653631 1 0.0 162 1
0.776833 1 0.0 162 1
0.984053 1 0.0 162 1
0.054595 1 0.0 163 1
0.531930 1 0.0 163 1
0.143783 1 0.0 164 1
0.383232 1 0.0 164 1
0.521418 1 0.0 164 1
0.162215 1 0.0 165 1
0.307862 1 0.0 165 1
0.360709 1 0.0 165 1
0.810361 1 0.0 165 1
0.882656 1 0.0 165 1
0.927001 1 0.0 165 1
0.933357 1 0.0 165 1
0.145917 1 0.0 166 1
0.352481 1 0.0 166 1
0.558454 1 0.0 166 1
0.564876 1 0.0 166 1
0.690874 1 0.0 166 1
0.012366 1 0.0 167 1
0.435717 1 0.0 167 1
0.702075 1 0.0 167 1
0.994459 1 0.0 167 1
0.367654 1 0.0 168 1
0.418398 1 0.0 168 1
0.418824 1 0.0 168 1
0.899657 1 0.0 168 1
0.094410 1 0.0 169 1
0.388953 1 0.0 169 1
0.428294 1 0.0 169 1
0.444755 1 0.0 169 1
0.491428 1 0.0 169 1
0.814501 1 0.0 169 1
0.996738 1 0.0 169 1
0.160217 1 0.0 170 1
0.219112 1 0.0 170 1
0.292470 1 0.0 170 1
0.363514 1 0.0 170 1
0.722773 1 0.0 170 1
0.780865 1 0.0 170 1
0.978512 1 0.0 170 1
0.078404 1 0.0 171 1
0.182511 1 0.0 171 1
0.412596 1 0.0 171 1
0.835289 1 0.0 171 1
0.899962 1 0.0 171 1
0.963461 1 0.0 171 1
0.002687 1 0.0 172 1
0.176570 1 0.0 172 1
0.995541 1 0.0 172 1
0.412361 1 0.0 173 1
0.417805 1 0.0 173 1
0.450456 1 0.0 173 1
0.885865 1 0.0 173 1
0.045715 1 0.0 174 1
0.049754 1 0.0 174 1
0.323776 1 0.0 174 1
0.338551 1 0.0 174 1
0.522053 1 0.0 174 1
0.753640 1 0.0 174 1
0.235689 1 0.0 175 1
0.240045 1 0.0 175 1
0.347048 1 0.0 175 1
0.360231 1 0.0 175 1
0.371352 1 0.0 175 1
0.638142 1 0.0 175 1
0.205888 1 0.0 176 1
0.343846 1 0.0 176 1
0.551138 1 0.0 176 1
0.591988 1 0.0 176 1
0.658676 1 0.0 176 1
0.107233 1 0.0 177 1
0.214371 1 0.0 177 1
0.607475 1 0.0 177 1
0.870963 1 0.0 177 1
0.083193 1 0.0 178 1
0.240302 1 0.0 178 1
0.455195 1 0.0 178 1
0.584538 1 0.0 178 1
0.068997 1 0.0 179 1
0.393359 1 0.0 179 1
0.850327 1 0.0 179 1
0.032418 1 0.0 180 1
0.049586 1 0.0 180 1
0.122538 1 0.0 180 1
0.323059 1 0.0 180 1
0.795189 1 0.0 180 1
0.929985 1 0.0 180 1
0.520495 1 0.0 181 1
0.680792 1 0.0 181 1
0.909058 1 0.0 181 1
0.040967 1 0.0 182 1
0.122441 1 0.0 182 1
0.233246 1 0.0 182 1
0.685879 1 0.0 182 1
0.114422 1 0.0 183 1
0.297807 1 0.0 183 1
0.357260 1 0.0 183 1
0.787574 1 0.0 183 1
0.299624 1 0.0 184 1
0.428773 1 0.0 184 1
0.526698 1 0.0 184 1
0.736513 1 0.0 184 1
0.752229 1 0.0 184 1
0.861132 1 0.0 184 1
0.946383 1 0.0 184 1
0.406702 1 0.0 185 1
0.589967 1 0.0 185 1
0.663816 1 0.0 185 1
0.118699 1 0.0 186 1
0.169241 1 0.0 186 1
0.405750 1 0.0 186 1
0.752143 1 0.0 186 1
0.764149 1 0.0 186 1
0.034661 1 0.0 187 1
0.035710 1 0.0 187 1
0.378540 1 0.0 187 1
0.430960 1 0.0 187 1
0.446862 1 0.0 187 1
0.567391 1 0.0 187 1
0.709678 1 0.0 187 1
